time,flux,flux_err,bge,quality,bgv,fdv,fkv,fsv,ife1,ife2,ife3,ifl1,ifl2,ifl3,ire1,ire2,ire3,irm1,irm2,irm3,irq1,irq2,irq3,rstfc,tmid_utc,xic,yic,ccdtemp,ntemps,bjdcorr,tfa1,tfa2,tfa3,pca1,pca2,pca3
2459110.694901292,7.88329,nan,0.36,G,-0.26,0.0492427316,-0.00319391314,1.10414309,65.71,80.62,88.75,22533.78,33919.43,41109.02,0.00317,0.00258,0.00234,7.88329,7.43926,7.23054,G,G,G,tess2020262042913-s0029-2-2-0193_cal_img_bkgdsub,2459110.6904318,1238.18391,535.742207,-80.402598125,8.0,0.003668770031486876,7.882843324659597,7.439674320150101,7.23192870221174,7.882485240859598,7.439921953001806,7.230564680414126
2459110.7018458056,7.88269,nan,0.35,G,-0.38,0.0486779312,-0.00243710618,1.10132159,65.72,80.63,88.77,22546.31,33935.7,41122.11,0.00316,0.00258,0.00234,7.88269,7.43874,7.23019,G,G,G,tess2020262043913-s0029-2-2-0193_cal_img_bkgdsub,2459110.6973763,1238.18394,535.74669,-80.396467,10.0,0.00366878366469033,7.882449060127572,7.440313236366205,7.230951101304273,7.881935448651765,7.439466795317327,7.230316222824432
2459110.7087902194,7.88329,nan,0.32,G,-0.44,0.0497427436,-0.00245261406,1.10591162,65.71,80.63,88.77,22533.93,33931.5,41122.36,0.00317,0.00258,0.00234,7.88329,7.43887,7.23018,G,G,G,tess2020262044913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7043207,1238.18383,535.748029,-80.40078444444445,9.0,0.0036687972454047778,7.883483785665964,7.439855989520859,7.231699910353374,7.8825604442073045,7.439631190237574,7.230354162006632
2459110.715734633,7.88307,nan,0.37,G,-0.25,0.0484222555,-0.00374105684,1.1039805,65.71,80.63,88.77,22538.35,33933.16,41126.29,0.00317,0.00258,0.00234,7.88307,7.43882,7.23008,G,G,G,tess2020262045913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7112651,1238.18637,535.745845,-80.3961838888889,9.0,0.0036688107738276107,7.882866854100527,7.440579640939314,7.231383442495056,7.882259047819978,7.4394745711105275,7.2300821997976605
2459110.7226791466,7.88356,nan,0.33,G,-0.37,0.0501079163,-0.00299212854,1.10423737,65.7,80.62,88.76,22528.16,33920.7,41119.78,0.00317,0.00258,0.00234,7.88356,7.43922,7.23025,G,G,G,tess2020262050913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7182096,1238.1807,535.749323,-80.3986965,10.0,0.0036688242501505663,7.8837157681583845,7.441418572119555,7.230079298741001,7.882799922578174,7.439943124534978,7.230351651948694
2459110.7296235594,7.88313,nan,0.36,G,-0.32,0.0487736804,-0.0033697609,1.10221425,65.71,80.62,88.77,22537.22,33923.41,41121.39,0.00317,0.00258,0.00234,7.88313,7.43913,7.23021,G,G,G,tess2020262051913-s0029-2-2-0193_cal_img_bkgdsub,2459110.725154,1238.18018,535.743698,-80.39901499999998,8.0,0.003668837673985544,7.88285328358616,7.4402720250032495,7.230899595664023,7.8823479469305,7.439825237477899,7.230261204043064
2459110.736568073,7.88406,nan,0.33,G,-0.44,0.0494029293,-0.00297074672,1.1033987,65.68,80.59,88.74,22517.85,33896.81,41096.41,0.00317,0.00258,0.00234,7.88406,7.43998,7.23087,G,G,G,tess2020262052913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7320985,1238.1808,535.741846,-80.39830722222223,9.0,0.0036688510457192165,7.883672145714382,7.4415107131153055,7.231743440073809,7.88332705308866,7.440739513698273,7.231022307815999
2459110.7435124866,7.883,nan,0.34,G,-0.42,0.0499111167,-0.00398852292,1.10428294,65.71,80.63,88.76,22539.8,33927.83,41119.06,0.00317,0.00258,0.00234,7.883,7.43899,7.23027,G,G,G,tess2020262053913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7390429,1238.1816,535.745292,-80.40140375,8.0,0.0036688643649665197,7.8824523725165845,7.440320906570497,7.231161586466574,7.8822592424535145,7.439741316217279,7.230400258411171
2459110.7504569995,7.88352,nan,0.33,G,-0.26,0.0489450027,-0.00379394144,1.1037951,65.7,80.62,88.76,22528.99,33920.57,41114.82,0.00317,0.00258,0.00234,7.88352,7.43922,7.23038,G,G,G,tess2020262054913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7459874,1238.18317,535.752275,-80.40188149999999,10.0,0.0036688776321093393,7.884260686635366,7.4402524568776105,7.231055677239111,7.882711967215344,7.439882277887887,7.230366527050293
2459110.7574014133,7.88374,nan,0.32,G,-0.33,0.0492908824,-0.00282654053,1.10276108,65.69,80.62,88.75,22524.6,33920.93,41110.56,0.00317,0.00258,0.00234,7.88374,7.43921,7.23049,G,G,G,tess2020262055913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7529318,1238.18449,535.746474,-80.400926,5.0,0.0036688908467665112,7.883306534211648,7.4406615912567675,7.231674576228488,7.882960219450942,7.4399106186599715,7.230531022156061
2459110.764345826,7.88386,nan,0.3,G,-0.43,0.049199835,-0.00436894125,1.10481411,65.69,80.6,88.76,22522.08,33911.0,41114.18,0.00317,0.00258,0.00234,7.88386,7.43953,7.2304,G,G,G,tess2020262060913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7598762,1238.1828,535.745864,-80.39936888888889,9.0,0.00366890400912751,7.883824711145709,7.4403686518948575,7.231050795667343,7.883120107359126,7.4402858825233045,7.230525580286419
2459110.771290339,7.88354,nan,0.36,G,-0.39,0.0491283358,-0.00376060916,1.10297365,65.7,80.62,88.76,22528.67,33920.29,41112.33,0.00317,0.00258,0.00234,7.88354,7.43923,7.23045,G,G,G,tess2020262061913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7668207,1238.18348,535.749235,-80.4025185,10.0,0.0036689171193814837,7.88340295325609,7.440900457764569,7.230908421995439,7.882781697301987,7.439962160695015,7.2305402749308145
2459110.7782347524,7.88365,nan,0.33,G,-0.44,0.049931372,-0.00395963862,1.10675725,65.69,80.61,88.77,22526.35,33917.1,41121.08,0.00317,0.00258,0.00234,7.88365,7.43933,7.23022,G,G,G,tess2020262062913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7737651,1238.18324,535.745147,-80.40100562500002,8.0,0.0036689301771509002,7.883974298380156,7.440254893454407,7.230793912259471,7.8829123722233865,7.440090841726473,7.230351521059772
2459110.7851792653,7.88424,nan,0.35,G,-0.4,0.0483658211,-0.00251546783,1.10376077,65.68,80.59,88.74,22514.22,33897.16,41095.7,0.00317,0.00258,0.00234,7.88424,7.43997,7.23089,G,G,G,tess2020262063913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7807096,1238.18491,535.748129,-80.39936888888889,9.0,0.0036689431828101295,7.883469663420946,7.44116383841624,7.2322580723991345,7.8834843530214656,7.440707316757386,7.230984362083779
2459110.792123678,7.88402,nan,0.38,G,-0.47,0.0477807043,-0.00356869765,1.10301517,65.68,80.61,88.76,22518.62,33917.57,41111.69,0.00317,0.00258,0.00234,7.88402,7.43932,7.23046,G,G,G,tess2020262064913-s0029-2-2-0193_cal_img_bkgdsub,2459110.787654,1238.18273,535.751298,-80.398616875,8.0,0.003668956135984656,7.8832470990009025,7.4410285871269775,7.231104601928872,7.883294455506567,7.440094119251429,7.230610726808098
2459110.799068091,7.88349,nan,0.35,G,-0.34,0.050433154,-0.00275503769,1.10243669,65.7,80.61,88.75,22529.6,33914.64,41106.14,0.00317,0.00258,0.00234,7.88349,7.43941,7.23061,G,G,G,tess2020262065913-s0029-2-2-0193_cal_img_bkgdsub,2459110.7945984,1238.19177,535.745624,-80.40007666666666,9.0,0.0036689690368628797,7.883715637399311,7.440168883429204,7.230841546798222,7.882709150441872,7.440111185171957,7.2306405619421765
2459110.806012604,7.88423,nan,0.37,G,-0.35,0.049399526,-0.00360736422,1.10303662,65.68,80.59,88.73,22514.31,33899.45,41084.2,0.00317,0.00258,0.00234,7.88423,7.4399,7.23119,G,G,G,tess2020262070913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8015429,1238.18519,535.746417,-80.39856,7.0,0.0036689818856275097,7.883506661365542,7.440501623438466,7.232078491003523,7.883454528308207,7.440605502583447,7.231224496736854
2459110.8129570168,7.88334,nan,0.32,G,-0.3,0.0492463991,-0.00385130594,1.10296801,65.7,80.61,88.75,22532.73,33913.63,41103.14,0.00317,0.00258,0.00234,7.88334,7.43944,7.23069,G,G,G,tess2020262071913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8084873,1238.18134,535.749121,-80.3974225,8.0,0.003668994681908572,7.883434495193889,7.441993013889445,7.231563922729772,7.882543528784623,7.4401159103099115,7.2306750418338765
2459110.8199015297,7.8831,nan,0.33,G,-0.48,0.0505996372,-0.00356489861,1.10212988,65.71,80.62,88.76,22537.83,33924.66,41119.61,0.00317,0.00258,0.00234,7.8831,7.43909,7.23026,G,G,G,tess2020262072913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8154318,1238.18108,535.746442,-80.39653777777778,9.0,0.0036690074260755517,7.884500208098263,7.439787240263577,7.231043917906974,7.882378120136362,7.43986543158524,7.230399256374013
2459110.826845942,7.88381,nan,0.35,G,-0.49,0.0499213253,-0.002643955,1.10350637,65.69,80.61,88.75,22523.09,33912.32,41101.18,0.00317,0.00258,0.00234,7.88381,7.43948,7.23074,G,G,G,tess2020262073913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8223762,1238.18471,535.745772,-80.39689166666669,9.0,0.003669020117758841,7.883401680110731,7.440586316270829,7.232126955308474,7.883089492062134,7.440260981593953,7.230886630906065
2459110.8337904545,7.88435,nan,0.31,G,-0.4,0.0494224572,-0.00230098305,1.10070767,65.67,80.59,88.74,22511.93,33903.08,41097.32,0.00317,0.00258,0.00234,7.88435,7.43978,7.23084,G,G,G,tess2020262074913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8293207,1238.1854,535.749628,-80.3993335,10.0,0.003669032757324939,7.883742700714809,7.4401277832272505,7.231288401574041,7.883590384283937,7.4405110012422995,7.23090353086996
2459110.8407348674,7.88457,nan,0.35,G,-0.53,0.0488989487,-0.00407581557,1.10289069,65.67,80.57,88.71,22507.26,33881.0,41071.43,0.00317,0.00258,0.00235,7.88457,7.44049,7.23153,G,G,G,tess2020262075913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8362651,1238.18107,535.746597,-80.399015,8.0,0.003669045344409843,7.883958942420622,7.441302531836029,7.2319700304271235,7.883864193858503,7.441291763772557,7.231703597661443
2459110.8476792797,7.8842,nan,0.33,G,-0.33,0.0489799712,-0.00341744291,1.10370296,65.68,80.58,88.71,22514.99,33888.33,41073.69,0.00317,0.00258,0.00235,7.8842,7.44025,7.23147,G,G,G,tess2020262080913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8432095,1238.18338,535.746471,-80.400926,10.0,0.0036690578791941267,7.883349025669636,7.441532401594621,7.231691623905357,7.883407901554351,7.4409394317013104,7.231465946120245
2459110.854623792,7.88368,nan,0.37,G,-0.4,0.0488626567,-0.00225680133,1.10328707,65.69,80.6,88.73,22525.75,33903.17,41086.35,0.00317,0.00258,0.00234,7.88368,7.43978,7.23113,G,G,G,tess2020262081913-s0029-2-2-0193_cal_img_bkgdsub,2459110.850154,1238.17969,535.745847,-80.39710400000001,10.0,0.0036690703618578314,7.883330585793511,7.441977189159703,7.231274230556391,7.882916888520054,7.440508213304515,7.231187169004429
2459110.861568205,7.88347,nan,0.29,G,-0.56,0.0499809687,-0.00432907855,1.10319667,65.7,80.6,88.74,22530.14,33907.76,41097.33,0.00317,0.00258,0.00234,7.88347,7.43963,7.23084,G,G,G,tess2020262082913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8570984,1238.18062,535.742218,-80.400835,7.0,0.003669082792041524,7.882739226709942,7.44087193802343,7.232776560463678,7.8827719403564664,7.440448449143075,7.23103623277738
2459110.868512717,7.88372,nan,0.34,G,-0.38,0.048995879,-0.0022160981,1.10285042,65.69,80.61,88.75,22524.95,33916.72,41101.93,0.00317,0.00258,0.00234,7.88372,7.43934,7.23072,G,G,G,tess2020262083913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8640429,1238.18066,535.747801,-80.399015,6.0,0.003669095170101578,7.883740287346184,7.441312622982919,7.23196993761862,7.882945435944458,7.440056917120445,7.230754130684086
2459110.8754571294,7.88376,nan,0.31,G,-0.43,0.049840032,-0.00324590284,1.10456734,65.69,80.6,88.73,22524.01,33904.46,41084.82,0.00317,0.00258,0.00234,7.88376,7.43974,7.23117,G,G,G,tess2020262084913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8709873,1238.18394,535.74849,-80.40038,7.0,0.003669107495681586,7.882836807249054,7.440688801913232,7.2317403568983805,7.883004033528412,7.440480850199286,7.231247274255988
2459110.882401542,7.88522,nan,0.36,G,-0.37,0.0475876561,-0.00288066482,1.10008356,65.65,80.55,88.69,22493.73,33866.78,41047.22,0.00317,0.00258,0.00235,7.88522,7.44094,7.23217,G,G,G,tess2020262085913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8779317,1238.18314,535.748401,-80.40060749999999,10.0,0.0036691197689608223,7.884421454086771,7.441924834967464,7.232712798876754,7.884435780475655,7.441645616368049,7.232192898420807
2459110.889346054,7.88463,nan,0.39,G,-0.47,0.0490788132,-0.00288531113,1.10252,65.67,80.57,88.71,22506.11,33876.5,41065.01,0.00317,0.00258,0.00235,7.88463,7.44063,7.2317,G,G,G,tess2020262090913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8848762,1238.18211,535.746142,-80.40038000000001,7.0,0.0036691319901131212,7.884589186897598,7.442304195650823,7.231778126977687,7.883888253201737,7.4413856503163975,7.2318098388377505
2459110.896290466,7.88491,nan,0.35,G,-0.45,0.0506357694,-0.00417333394,1.09992036,65.66,80.55,88.69,22500.29,33864.16,41046.18,0.00317,0.00258,0.00235,7.88491,7.44103,7.2322,G,G,G,tess2020262091913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8918206,1238.17976,535.745239,-80.39547611111112,9.0,0.0036691441587865747,7.8840784741584855,7.441487825132718,7.232846851423184,7.8841594542386435,7.441771256548477,7.232288404396514
2459110.9032349787,7.88436,nan,0.36,G,-0.57,0.0492822145,-0.00406778454,1.10353834,65.67,80.58,88.72,22511.59,33887.78,41079.48,0.00317,0.00258,0.00234,7.88436,7.44027,7.23132,G,G,G,tess2020262092913-s0029-2-2-0193_cal_img_bkgdsub,2459110.8987651,1238.1795,535.746464,-80.39710399999998,10.0,0.0036691562753325105,7.884653494401411,7.441501634228728,7.231686918582289,7.8836586054091375,7.441074745992621,7.231511691184618
2459110.91017939,7.88442,nan,0.35,G,-0.46,0.0488584738,-0.00263196003,1.10117325,65.67,80.58,88.72,22510.38,33886.9,41077.36,0.00317,0.00258,0.00234,7.88442,7.4403,7.23137,G,G,G,tess2020262093913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9057095,1238.18042,535.749074,-80.39901499999998,10.0,0.003669168339399603,7.884107381555788,7.441028900779681,7.231896729886588,7.883671261950225,7.4410401435586895,7.2314612878875995
2459110.917123902,7.88396,nan,0.35,G,-0.66,0.0489989652,-0.0036682171,1.10265422,65.69,80.59,88.72,22519.87,33898.43,41077.11,0.00317,0.00258,0.00235,7.88396,7.43993,7.23138,G,G,G,tess2020262094913-s0029-2-2-0193_cal_img_bkgdsub,2459110.912654,1238.19385,535.748708,-80.401005625,8.0,0.0036691803513361648,7.88388776984238,7.441064647399064,7.232188387580703,7.883293234534809,7.440777460847012,7.231645886146768
2459110.9240683145,7.88504,nan,0.27,G,-0.46,0.0491742839,-0.00384502102,1.10153325,65.65,80.55,88.69,22497.54,33869.9,41056.29,0.00317,0.00258,0.00235,7.88504,7.44084,7.23193,G,G,G,tess2020262095913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9195984,1238.18214,535.748483,-80.39689166666669,6.0,0.003669192310796305,7.884595581033184,7.441508580969446,7.2321770574027004,7.884287842421794,7.441573313167894,7.2320163220665075
2459110.931012726,7.88556,nan,0.35,G,-0.39,0.0487187355,-0.00444512262,1.10271211,65.64,80.54,88.68,22486.8,33852.34,41039.38,0.00317,0.00258,0.00235,7.88556,7.44141,7.23238,G,G,G,tess2020262100913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9265428,1238.18265,535.745841,-80.40007666666666,9.0,0.003669204217951676,7.884886388262036,7.441462990748726,7.232238159231658,7.884779438649565,7.44210084181338,7.232403040261497
2459110.937957238,7.88522,nan,0.31,G,-0.47,0.0490162585,-0.0023305662,1.10216459,65.65,80.55,88.68,22493.84,33861.96,41042.36,0.00317,0.00258,0.00235,7.88522,7.4411,7.2323,G,G,G,tess2020262101913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9334873,1238.18303,535.745767,-80.39759944444445,9.0,0.003669216072973213,7.883753687697757,7.441442411182556,7.231973501323574,7.8844744238724545,7.4418298683027375,7.232391333508995
2459110.94490165,7.88457,nan,0.35,G,-0.42,0.0497607615,-0.00282656988,1.10343131,65.67,80.57,88.7,22507.29,33882.57,41062.73,0.00317,0.00258,0.00235,7.88457,7.44044,7.23176,G,G,G,tess2020262102913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9404317,1238.18258,535.744581,-80.39992500000002,7.0,0.0036692278755196014,7.884466183030826,7.440794012000087,7.23211092753138,7.883801506474208,7.4411416869831815,7.231802789338313
2459110.951846162,7.8844,nan,0.36,G,-0.56,0.0494284744,-0.00246617064,1.10223739,65.67,80.58,88.72,22510.79,33888.66,41076.7,0.00317,0.00258,0.00235,7.8844,7.44024,7.23139,G,G,G,tess2020262103913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9473762,1238.17945,535.744554,-80.39653777777778,9.0,0.0036692396259292094,7.884275796141554,7.44166197130643,7.232890774317071,7.883690163585426,7.441015308147028,7.231557010459945
2459110.9587905733,7.88419,nan,0.33,G,-0.57,0.0502144822,-0.00353218908,1.1013342,65.68,80.59,88.73,22515.27,33897.71,41083.29,0.00317,0.00258,0.00234,7.88419,7.43995,7.23121,G,G,G,tess2020262104913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9543206,1238.18368,535.749493,-80.40140374999999,8.0,0.003669251323863708,7.884070801486536,7.4405202819283085,7.23154729146739,7.883484795512158,7.440728032352904,7.231385120209679
2459110.965734985,7.88412,nan,0.31,G,-0.43,0.0491110042,-0.00329103535,1.10244174,65.68,80.59,88.72,22516.67,33896.44,41083.57,0.00317,0.00258,0.00234,7.88412,7.43999,7.23121,G,G,G,tess2020262105913-s0029-2-2-0193_cal_img_bkgdsub,2459110.961265,1238.18627,535.748987,-80.39901499999998,10.0,0.0036692629694933163,7.883164116808854,7.440861687279047,7.231181598595707,7.883355920402796,7.440689085619273,7.23126266540857
2459110.9726794967,7.88448,nan,0.31,G,-0.47,0.0487187875,-0.00306194552,1.10348868,65.67,80.57,88.7,22509.2,33878.63,41058.48,0.00317,0.00258,0.00235,7.88448,7.44056,7.23187,G,G,G,tess2020262110913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9682095,1238.18241,535.747961,-80.394465,7.0,0.003669274562982919,7.884581286545523,7.441306086482651,7.2312990006007904,7.883730849041189,7.441280168734473,7.231957753456494
2459110.979623908,7.88384,nan,0.33,G,-0.47,0.0499595045,-0.00317233765,1.10228896,65.69,80.58,88.71,22522.43,33893.82,41072.15,0.00317,0.00258,0.00235,7.88384,7.44008,7.23151,G,G,G,tess2020262111913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9751539,1238.19032,535.74666,-80.39583,10.0,0.003669286103999452,7.884007554076275,7.440509564396819,7.231032312934312,7.883091484543087,7.440798030263859,7.23159636026555
2459110.9865684197,7.88431,nan,0.38,G,-0.6,0.0492736883,-0.00475921176,1.10364604,65.68,80.58,88.73,22512.63,33891.22,41083.12,0.00317,0.00258,0.00234,7.88431,7.44016,7.23122,G,G,G,tess2020262112913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9820984,1238.18364,535.745686,-80.3974225,8.0,0.0036692975928738396,7.884514417922932,7.440839986040002,7.23154883042272,7.883615678683143,7.4409464874294615,7.231418773396961
2459110.993512831,7.8841,nan,0.38,G,-0.53,0.0491854526,-0.00304294406,1.10165853,65.68,80.58,88.71,22517.04,33891.72,41070.31,0.00317,0.00258,0.00235,7.8841,7.44014,7.23156,G,G,G,tess2020262113913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9890428,1238.17971,535.745134,-80.39782062500002,8.0,0.0036693090292752566,7.882442034235742,7.440713613480094,7.232323184798463,7.883374191251778,7.440884944593185,7.231697445386296
2459111.0004572426,7.8844,nan,0.34,G,-0.59,0.0493901495,-0.00357021679,1.10193051,65.67,80.57,88.71,22510.87,33885.11,41064.87,0.00317,0.00258,0.00235,7.8844,7.44036,7.2317,G,G,G,tess2020262114913-s0029-2-2-0193_cal_img_bkgdsub,2459110.9959872,1238.18187,535.749073,-80.39689166666669,9.0,0.0036693204133701448,7.883706781878581,7.440339987682638,7.232173270406959,7.883699340732335,7.441136066790554,7.231889802236233
2459111.0074017537,7.88445,nan,0.28,G,-0.38,0.0504671644,-0.00309291939,1.10516241,65.67,80.59,88.73,22509.7,33901.49,41094.88,0.00317,0.00258,0.00234,7.88445,7.43983,7.23091,G,G,G,tess2020262115913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0029317,1238.18553,535.752458,-80.39441444444445,9.0,0.0036693317453196745,7.884268808558982,7.440450068974859,7.23078638878845,7.883659719460123,7.440485210771459,7.23091423808962
2459111.014346165,7.88409,nan,0.34,G,-0.65,0.0487433929,-0.00320895533,1.10504024,65.68,80.59,88.73,22517.27,33895.56,41083.7,0.00317,0.00258,0.00234,7.88409,7.44002,7.2312,G,G,G,tess2020262120913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0098761,1238.18266,535.747108,-80.3942375,8.0,0.0036693430247975766,7.884236440780053,7.440680696249254,7.231862141687432,7.883415638587563,7.440823695506729,7.231444097164656
2459111.021290676,7.88399,nan,0.32,G,-0.62,0.0500509987,-0.00330647952,1.1030871,65.68,80.59,88.74,22519.42,33902.17,41099.65,0.00317,0.00258,0.00234,7.88399,7.43981,7.23078,G,G,G,tess2020262121913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0168206,1238.18373,535.746317,-80.393839375,8.0,0.00366935425212872,7.883164524678834,7.440012010630138,7.231029397164167,7.88330319550394,7.440594829574092,7.231000079663309
2459111.0282350876,7.88318,nan,0.39,G,-0.59,0.0489392044,-0.00410709672,1.10385143,65.71,80.61,88.75,22536.22,33914.77,41098.72,0.00317,0.00258,0.00234,7.88318,7.43941,7.23081,G,G,G,tess2020262122913-s0029-2-2-0193_cal_img_bkgdsub,2459111.023765,1238.181,535.745873,-80.39821875,8.0,0.0036693654269898614,7.881931139408365,7.439380803080708,7.230549650977704,7.882482178587395,7.440177923934817,7.231005053913376
2459111.0351795987,7.88386,nan,0.36,G,-0.6,0.0491286936,-0.00433690209,1.10242501,65.69,80.59,88.72,22522.09,33894.71,41081.18,0.00317,0.00258,0.00234,7.88386,7.44005,7.23127,G,G,G,tess2020262123913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0307095,1238.18369,535.748662,-80.39583,8.0,0.003669376549701387,7.883174834075512,7.440684505406949,7.230209757844361,7.88316845921035,7.4408210981829965,7.231475867773358
2459111.0421240097,7.88428,nan,0.38,G,-0.55,0.0493554357,-0.00266673483,1.10348826,65.68,80.57,88.69,22513.29,33881.95,41047.92,0.00317,0.00258,0.00235,7.88428,7.44046,7.23215,G,G,G,tess2020262124913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0376539,1238.18238,535.750576,-80.39406055555554,9.0,0.0036693876199437856,7.882609967555358,7.440747990277567,7.23155393897449,7.883569423204271,7.441202133261242,7.232314931681877
2459111.0490684207,7.88413,nan,0.31,G,-0.55,0.0511334428,-0.00488354223,1.09816688,65.68,80.57,88.7,22516.39,33881.07,41061.43,0.00317,0.00258,0.00235,7.88413,7.44049,7.23179,G,G,G,tess2020262125913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0445983,1238.18517,535.748367,-80.39547611111111,9.0,0.0036693986378759694,7.8836108267878195,7.441148051635145,7.231475994868926,7.883418704535883,7.441232108404067,7.231957029261616
2459111.0560129317,7.88372,nan,0.34,G,-0.66,0.0503448068,-0.00354978385,1.10273131,65.69,80.6,88.74,22524.9,33908.01,41094.3,0.00317,0.00258,0.00234,7.88372,7.43962,7.23092,G,G,G,tess2020262130913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0515428,1238.18279,535.747978,-80.397195,7.0,0.003669409603656154,7.883254685875262,7.4399672648853565,7.229651838428238,7.883055282653328,7.440421311085484,7.231186536074327
2459111.0629573427,7.88337,nan,0.31,G,-0.57,0.0482288892,-0.00256774795,1.10364035,65.7,80.6,88.73,22532.23,33908.63,41088.01,0.00317,0.00258,0.00234,7.88337,7.4396,7.23109,G,G,G,tess2020262131913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0584872,1238.18245,535.744403,-80.39547611111112,9.0,0.0036694205169685514,7.882330813851944,7.439963227417605,7.229700587632238,7.882670069685369,7.4403473117411485,7.231279401275074
2459111.0699018533,7.884,nan,0.33,G,-0.46,0.0504413104,-0.00362048105,1.10415033,65.68,80.58,88.72,22519.04,33886.56,41078.77,0.00317,0.00258,0.00234,7.884,7.44031,7.23133,G,G,G,tess2020262132913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0654317,1238.18252,535.749276,-80.392645,8.0,0.0036694313781260642,7.88294456260579,7.439789951675682,7.2314812735532294,7.883253985679385,7.440993283670703,7.2314282355861526
2459111.076846264,7.88399,nan,0.34,G,-0.51,0.0489406831,-0.00292539918,1.10001923,65.68,80.58,88.71,22519.27,33893.45,41071.64,0.00317,0.00258,0.00235,7.88399,7.44009,7.23152,G,G,G,tess2020262133913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0723761,1238.18009,535.751034,-80.39455600000001,5.0,0.003669442186815988,7.882944118911129,7.440102745140727,7.23115976757563,7.883265056402787,7.440800677570567,7.231666895127788
2459111.0837906753,7.88443,nan,0.38,G,-0.59,0.0487960125,-0.00151984094,1.10232406,65.67,80.58,88.72,22510.15,33888.88,41076.88,0.00317,0.00258,0.00235,7.88443,7.44024,7.23138,G,G,G,tess2020262134913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0793205,1238.18197,535.747821,-80.39614850000002,10.0,0.003669452943195708,7.88433802503718,7.440118233909972,7.230362108579355,7.883739647555144,7.440996291352404,7.231600768980756
2459111.090735186,7.88383,nan,0.35,G,-0.64,0.0489175006,-0.00212230465,1.10028927,65.69,80.6,88.74,22522.74,33910.48,41094.27,0.00317,0.00258,0.00234,7.88383,7.43954,7.23093,G,G,G,tess2020262135913-s0029-2-2-0193_cal_img_bkgdsub,2459111.086265,1238.18398,535.749851,-80.39583,8.0,0.003669463647417432,7.882610142624609,7.440190530277633,7.229542284332838,7.883160581662921,7.440323993661805,7.231194531707532
2459111.097679596,7.88445,nan,0.37,G,-0.57,0.0479557238,-0.00319651553,1.10253642,65.67,80.58,88.72,22509.7,33886.23,41074.9,0.00317,0.00258,0.00235,7.88445,7.44032,7.23144,G,G,G,tess2020262140913-s0029-2-2-0193_cal_img_bkgdsub,2459111.0932094,1238.18345,535.746827,-80.3910525,8.0,0.003669474299172927,7.883246462891718,7.438670936379678,7.230837896048466,7.883748675142822,7.441061975916984,7.231646213414793
